Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
E. Cabrera;Birkirkara;Newell's Old Boys;CF, RW, LW;22;400000;2023-12-31;7;167;0;0,56;0;0,05;34,49;43,75;Argentina;Argentina;direito;175;65;sim;8,62;10,78;65;7,01;38,46;1,08;1,62;0;0,54;0,81;1,62;1;0,54;0;0;1,08;0;0;0;0,3;0;0;4;2,16;0;0;0;1,62;0;0,54;0;1,08;0;0,54;2,69;40;9,7;22,22;4,31;0;1,08;14,01;2,16;1,08;18,86;60;2,69;40;4,85;88,89;5,39;50;16,71;67,74;0,54;0;16,61;5,06;0,02;0,54;0;0;0;0;0;1,62;66,67;1,62;33,33;0;0;0,54;0;3,23;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
A. Cantero;Estudiantes Caseros;Godoy Cruz;CF, RW;24;150000;2022-12-31;5;168;0;0,4;0;0,02;43,93;32,93;Argentina;Argentina;direito;184;70;sim;4,82;5,36;30;9,64;33,33;1,61;1,88;0;1,61;1,88;4,29;1;0,54;1;0,54;6,43;0;0;0;0,21;0;0;5;2,68;40;0;0;1,07;50;0,54;0;0,54;100;0;11,25;42,86;21,96;36,59;4,29;3,75;1,07;6,43;1,07;2,68;15;71,43;3,21;50;4,29;75;2,14;75;13,93;73,08;0;0;6,89;0;0,01;0,54;0;0;0,54;0;0;0;0;1,61;33,33;0,54;0;1,07;0,54;1,07;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
G. Lódico;O'Higgins;Lanús;LCMF, RCMF;24;1000000;2024-06-30;4;169;1;0,35;0;0,2;18,11;52,94;Argentina;Argentina;direito;173;70;sim;6,39;5,86;63,64;0,53;0;0;0;0;2,66;3,57;0,53;0;0;0;0;3,73;0,53;1;0,53;0,19;0;0;6;3,2;33,33;16,667;0;0,53;0;0,53;0;0;0;0;3,2;83,33;9,05;58,82;0,53;2,66;0,53;46,86;1,6;3,2;58,05;90,83;12,25;78,26;13,31;100;26,09;89,8;54,32;94,12;3,2;50;19,99;43,29;0,11;2,13;0,53;0;0,53;0;1,07;6,39;91,67;1,07;50;0,53;0;1,07;0;8,52;81,25;0;;0;;0;0;0;0;;;1,07;;;2,13;0,53;100;2,13;0;0
V. Larralde;San Martín Tucumán;Defensa y Justicia;RDMF, RCMF;21;800000;2023-12-31;3;173;0;0,1;0;0,23;18,21;42,86;Argentina;Argentina;direito;170;63;sim;5,72;7,8;46,67;1,56;0;0;0;0;2,08;4,44;1,04;0;0;0;0;3,12;0;0;0;0,05;0;0;2;1,04;0;0;0;2,08;0;0;0;2,08;0;0,52;2,6;40;6,76;46,15;0,52;3,12;1,04;40,58;0;2,08;55,14;83,96;14,05;81,48;10,92;95,24;19,25;83,78;50,46;88,66;2,6;60;17,21;28,77;0,12;0,52;0;0;3,64;57,14;0,52;9,36;88,89;3,64;14,29;4,16;50;0,52;0,52;9,88;89,47;0;;0;;0;0;0;0;;;0;;;1,04;0;0;0,52;0;0
F. Pons;Alvarado;Arsenal;CF, AMF;26;275000;2023-12-31;8;173;1;2,18;1;0,17;24,97;37,5;Argentina;Argentina;direito;186;85;sim;3,12;5,72;36,36;6,24;25;0;0;0;1,04;1,46;2,6;1;0,52;0;0;3,64;0,52;1;0,52;1,13;0;0;9;4,68;55,56;11,111;0,52;1,56;0;1,04;0;0,52;0;0;2,08;25;7,8;40;7,28;2,08;1,56;13,53;3,12;1,04;14,57;71,43;1,56;66,67;3,64;85,71;2,08;75;13,01;80;0;0;15,32;0;0,09;0,52;0;0;0,52;100;0,52;0,52;100;0;0;0,52;100;1,04;0;0,52;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
A. Costa;Platense;Independiente;LCB, LB;23;400000;2024-12-31;2;178;0;0;0;0;14,66;37,93;Uruguay;Uruguay;esquerdo;179;74;sim;8,6;5,06;40;4,04;12,5;1,52;1,64;0,51;5,06;5,45;1,01;2;1,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,51;0;0,51;0;0;0;0;0;0;0,51;0;0;0;0;2,53;0;0;12,64;56;10,11;50;1,01;100;0,51;100;8,09;75;4,04;25;29,01;39,66;0;0;0;0;0;0;0;0,51;0;0;0;0;0;0;0;3,54;28,57;0;;0;;0;0;0;0;;;1,01;;;0;0;0;0;0;0
N. González;Villa Dálmine;Defensa y Justicia;LW, RW, CF;23;75000;2024-12-31;5;183;0;0,38;0;0,18;31,48;43,75;Argentina;Argentina;direito;170;68;sim;6,89;6,89;64,29;0,49;0;0,49;0,86;0;1,97;3,43;0,98;0;0;0;0;4,43;0;0;0;0,19;0;0;2;0,98;0;0;0;2,95;50;0;0;2,95;50;0;5,9;50;16,72;32,35;0,49;1,97;0,49;13,77;0,98;1,48;20,66;83,33;4,92;70;5,9;91,67;5,9;83,33;17,7;88,89;0;0;15,42;0;0,09;0,49;0,49;0;0;0;0,49;1,97;75;1,97;50;0;0;0;0,98;3,44;85,71;0;;0;;0;0;0;0;;;0,49;;;0;0;0;0;0;0
J. Villagra;Guillermo Brown;Defensa y Justicia;CF, RW;22;100000;2023-12-31;5;184;0;0,04;2;0,66;23,48;47,92;Argentina;Argentina;direito;175;67;sim;7,34;7,83;68,75;0,98;0;0;0;0;1,96;3,43;0,49;1;0,49;0;0;3,91;0;0;0;0,02;0;0;3;1,47;0;0;0,98;0,98;0;0,49;0;0,49;0;0;4,4;55,56;12,72;34,62;2,93;0,98;0,49;22,99;0,49;0;29,84;75,41;8,32;52,94;6,85;85,71;7,83;87,5;28,37;79,31;0,49;0;13,9;5,34;0,32;1,96;0;0,49;3,42;42,86;0,98;1,47;100;1,96;50;2,45;40;1,96;0;2,93;66,67;0;;0;;0;0;0;0;;;0,49;;;0;0;0;1,47;0;0
A. Assis;Orense;Unión Santa Fe;RCMF, RAMF;29;350000;2023-12-31;4;185;0;0,01;0;0;24,81;56,86;Uruguay;Uruguay;direito;171;75;sim;9,73;8,76;72,22;5,84;50;0,97;1,46;0;2,43;3,66;0,97;0;0;0;0;0,49;0;0;0;0;0;0;2;0,97;0;0;0;0;0;0;0;0;0;0;0,97;50;7,3;40;0;0;0,49;20,92;0,49;1,95;39,89;84,15;16,54;73,53;4,38;100;13,14;88,89;38,92;85;0,97;50;18,92;8,2;0;0;0;0;0,49;0;0;7,78;75;1,46;33,33;0,97;0;0,49;0;6,32;69,23;0;;0;;0;0;0;0;;;0;;;0;0;0;0,49;0;0
G. Infantino;Rosario Central;Rosario Central;RAMF, LCMF, RW;19;1500000;2023-12-31;5;186;0;0,03;0;0;26,13;29,63;Argentina;Argentina;esquerdo;171;75;sim;5,32;9,19;31,58;0,97;50;0;0;0;2,42;2,78;3,39;1;0,48;0;0;0,97;0;0;0;0,01;0;0;2;0,97;50;0;0;0,48;0;0,48;0;0;0;0,48;3,87;12,5;9,19;26,32;0,48;0;0,48;22,26;0,48;1,45;30,48;92,06;4,35;66,67;9,19;94,74;9,68;95;29,03;95;0,97;50;17,16;14,43;0;0;0;0;0;0;0;2,9;100;0,48;0;0;0;0,48;0;0,97;100;0;;0;;0;0;0;0;;;0,48;;;0;0;0;0;0;0
J. Sforza;Newell's Old Boys;Newell's Old Boys;DMF, LDMF;20;2800000;2023-12-31;4;190;1;0,1;0;0,21;16,58;57,14;Argentina;Argentina, Italy;esquerdo;180;71;sim;7,58;7,11;46,67;1,89;75;2,37;2,88;0;1,89;2,31;1,42;1;0,47;0;0;1,42;0,47;1;0,47;0,05;0;0;2;0,95;50;50;0;0;0;0;0;0;0;0;0,95;100;5,21;72,73;0;0;0;38,84;0;1,89;49,74;90,48;9,47;70;4,74;90;26,53;96,43;44,53;92,55;5,21;72,73;19,65;28,7;0,1;0,47;0;0;0,47;0;0,47;5,21;63,64;0,47;100;0,47;0;0,47;0;5,68;75;0;;0;;0;0;0;0;;;0,95;;;0;0;0;0;0;0
J. Ayala;Sarmiento;Rosario Central;GK;34;50000;2022-12-31;2;190;0;0;0;0;2,37;80;Argentina;Argentina;direito;183;80;sim;4,26;0,95;100;0;0;0;0;0;3,32;3,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,95;50;0;0;0;9,47;0;0;17,53;86,49;9,95;76,19;0;0;7,58;100;9;100;8,53;72,22;36,58;49,35;0;0;0;0;0;0;0;3,32;71,43;0;0;0;0;0;0;4,26;100;3;1,42;11;5,21;0;72,73;3,75;1,78;0,75;0,355;0;1,42;0;;;;0;0;0
J. Krilanovich;Lanús;Lanús;RWF, RW;20;300000;;4;190;0;0,58;0;0;23,21;46,94;Argentina;Argentina;esquerdo;179;70;sim;5,68;4,26;55,56;7,11;33,33;0;0;0;3,32;4,67;0,95;0;0;0;0;2,37;0;0;0;0,27;0;0;3;1,42;33,33;0;0;2,37;0;0;0;2,37;0;0,47;2,84;50;6,63;50;2,84;1,42;1,42;15,63;0,47;3,32;22,74;75;4,74;90;6,16;76,92;6,63;64,29;20,37;83,72;0;0;15,04;0;0;0,47;0;0;0,47;100;0;0,95;100;1,42;0;0,47;100;0,47;0;1,42;66,67;0;;0;;0;0;0;0;;;0,47;;;0;0;0;0;0;0
L. Geminiani;Patronato;Patronato;RB, RCB;31;100000;2023-12-31;2;191;0;0,04;0;0;22,15;51,06;Argentina;Argentina;direito;178;74;sim;10,84;9,9;57,14;2,36;40;1,88;2,86;0;3,3;5;1,88;1;0,47;0;0;3,3;0;0;0;0,02;0;0;2;0,94;100;0;0;2,83;16,67;0;0;2,83;16,67;0;4,24;44,44;7,07;40;0,47;2,36;0,94;16,02;0,94;1,41;25,45;77,78;16,02;82,35;0,47;100;5,18;63,64;19,32;87,8;3,3;71,43;23,71;32,68;0;0,47;0;0;0;0;0;6,6;71,43;3,3;42,86;0;0;0,94;1,41;8,95;73,68;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
A. Domínguez;LDU Quito;Vélez Sarsfield;GK;35;350000;2024-12-31;2;192;0;0;0;0;0;0;Ecuador;Ecuador;direito;195;84;sim;2,81;0;0;0;0;0;0;0;2,81;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,16;0,47;0;30,47;90,77;19,69;85,71;0;0;10,78;100;19,22;100;11,25;75;31,44;47,65;0;0;0;0;0;0;0;0,94;100;0;0;0,47;100;0;0;10,31;81,82;3;1,41;10;4,69;0;70;3,5;1,64;0,5;0,234;0;0,94;0;;;;0;0;0
M. Borgogno;Vélez Sarsfield;Vélez Sarsfield;GK;24;100000;2023-12-31;2;192;0;0;0;0;0,47;100;Argentina;Argentina, Italy;direito;187;73;sim;3,28;0,47;100;0;0;0;0;0;2,81;4,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,69;0,47;0;30,47;90,77;14,53;80,65;0;0;14,53;100;24,38;98,08;6,09;61,54;26,17;44,9;0;0;0;0;0;0;0;0,94;50;0,47;0;0;0;0;0;4,69;60;1;0,47;8;3,75;1;87,5;2,21;1,03;1,21;0,567;0;1,88;0;;;;0;0;0
A. Rivero;Dock Sud;Arsenal;GK;24;50000;2023-12-31;2;194;0;0;0;0;1,86;100;Argentina;Argentina;direito;189;75;sim;1,39;0;0;1,86;100;0;0;0;1,39;1,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,6;0;0;16,7;97,22;10,21;95,45;0;0;6,49;100;11,13;95,83;5,57;100;32,62;53,2;0;0;0;0;0;0;0;0,46;100;0;0;0;0;0;0;5,1;90,91;3;1,39;10;4,64;1;70;1,93;0,9;-1,07;-0,496;0;3,25;1,86;;;;0;0;0
F. Bonansea;Agropecuario;Unión Santa Fe;GK;24;50000;2023-12-31;2;194;0;0;0;0;0,46;100;Argentina;Argentina, Italy;direito;187;78;sim;1,39;0;0;0;0;0;0;0;1,39;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,28;0;0;14,85;84,38;10,67;82,61;0;0;3,71;100;6,49;100;7,89;76,47;38,54;44,77;0;0;0;0;0;0;0;1,86;25;0;0;0,46;0;0;0;6,96;80;3;1,39;10;4,64;0;70;2,76;1,28;-0,24;-0,111;0;0,93;0;;;;0;0;0
M. Herrera;La Serena;Godoy Cruz;RCB;30;450000;;3;196;0;0;0;0;16,07;62,86;Argentina;Argentina;direito;185;78;sim;11,02;7,35;75;6,43;50;1,38;2,14;0;4,13;6,43;1,38;1;0,46;0;0;0,46;0;0;0;0;0;0;0;0;0;0;0;0,46;0;0;0;0,46;0;0;0,46;100;0,46;100;0,46;0,46;0;39,03;0,92;1,38;57,86;84,13;25,71;67,86;3,21;100;28,01;96,72;44,08;90,63;13,32;65,52;18,17;29,92;0;0;0;0;0;0;0;7,81;64,71;1,84;0;1,38;0;0;0;14,23;74,19;0;;0;;0;0;0;0;;;2,3;;;0;0;0;0;0;0
J. Guasone;Patronato;Patronato;RCB;21;75000;;2;196;0;0,1;0;0;20,2;43,18;Argentina;Argentina;direito;192;82;sim;11,02;9,18;50;3,21;57,14;0,46;0,6;0,92;5,97;7,8;1,84;1;0,46;0;0;0,92;0;0;0;0,04;0;0;2;0,92;50;0;0;0;0;0;0;0;0;0;0,46;100;2,76;33,33;0,46;0;0,46;9,18;0;0,46;23,88;75;11,48;60;1,38;100;9,18;95;18,83;82,93;5,05;45,45;23,48;41,14;0;0;0;0;0;0;0;3,67;62,5;0,92;0;0;0;0;0;5,05;63,64;0;;0;;0;0;0;0;;;0,92;;;0;0;0;0;0;0
J. Pucheta;Brown de Adrogué;Argentinos Juniors;CF;21;225000;2024-12-31;8;196;1;0,92;0;0,04;43,62;35,79;Argentina;Argentina;direito;182;74;sim;9,18;9,18;60;14,69;25;0,92;1,43;0;2,76;4,29;1,84;2;0,92;0;0;1,38;0,46;1;0,46;0,42;0;0;2;0,92;50;50;0;0;0;0;0;0;0;0;1,38;66,67;10,56;30,43;3,21;0,46;0,46;10,1;3,67;2,76;15,15;72,73;2,3;60;4,59;80;2,76;66,67;14,69;71,88;0,46;100;9,89;5,53;0,02;0,46;0;0;0;0;0;0,46;100;0,92;50;0;0;0;0;1,84;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. Andueza;Sarmiento;Central Córdoba SdE;LCB;25;325000;2022-12-31;2;197;0;0;0;0;16,9;81,08;Uruguay;Uruguay, Italy;esquerdo;191;84;sim;18,73;10,51;78,26;3,65;100;2,28;2,54;1,37;8,22;9,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,91;0;0;0,46;0;16,9;0;0;36,09;77,22;23,3;70,59;1,37;100;9,14;90;27,87;88,52;8,22;38,89;20,15;38,92;0;0;0;0;0;0;0;5,03;63,64;0,46;0;0;0;0;0;8,22;61,11;0;;0;;0;0;0;0;;;0,91;;;0;0;0;0;0;0
V. Ramis;Alvarado;Godoy Cruz;CF;28;250000;2022-12-31;4;202;0;0,14;0;0;24,06;37,04;Argentina;Argentina;direito;181;77;sim;3,12;4,46;40;4,01;44,44;0;0;0;1,34;1,55;1,34;0;0;0;0;2,67;0;0;0;0,06;0;0;3;1,34;66,67;0;0;0,45;0;0;0;0,45;0;0;2,23;40;10,25;26,09;1,34;0,45;0,45;14,7;1,34;2,23;20,94;76,6;6,24;78,57;4,9;54,55;4,46;90;20,05;77,78;0,45;100;12,37;10,27;0;0;0,45;0;1,34;66,67;0;2,23;100;1,34;0;0,89;50;0;0;3,12;71,43;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. González;Quilmes;Estudiantes;CF;35;400000;2022-12-31;6;203;0;0,22;0;0,07;30,15;27,94;Argentina;Argentina, Spain;direito;178;76;sim;3,99;3,1;71,43;9,31;42,86;0;0;0;1,77;2,86;0,89;0;0;0;0;0,89;0;0;0;0,1;0;0;3;1,33;0;0;0;0,44;0;0,44;0;0;0;0;0,44;0;13,3;10;3,99;0,89;0,89;8,42;1,77;1,33;18,62;69,05;3,99;55,56;5,76;61,54;6,65;80;18,18;70,73;0;0;17,36;0;0,03;1,33;0;0;1,33;66,67;0;1,33;33,33;2,22;60;0,89;50;0,89;0;1,33;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
M. Braida;San Lorenzo;Aldosivi;AMF, LW, RW;25;700000;2024-12-31;5;204;1;0,4;0;0,01;28,68;32,31;Argentina;Argentina;direito;175;72;sim;4,85;3,53;50;2,65;16,67;0,88;1,4;0;2,21;3,49;0,88;0;0;0;0;4,41;0,44;1;0,44;0,18;0;0;2;0,88;50;50;0;3,97;33,33;3,97;33,33;0;0;0;7,06;37,5;15,44;31,43;2,65;1,76;1,76;13,68;2,65;2,21;22,5;72,55;6,62;73,33;4,85;100;5,29;50;18,09;80,49;0,88;100;15,07;16,42;0;0,44;0,44;0;0;0;0;1,76;75;3,09;28,57;0;0;0,44;0,88;3,97;77,78;0;;0;;0;0;0;0;;;0;;;0;0;0;0,44;0;0
L. Necul;Deportivo Madryn;Arsenal;AMF, CF;23;300000;2023-12-31;5;208;1;0,94;0;0,45;22,07;39,22;Argentina;Argentina;esquerdo;171;72;sim;2,6;3,46;37,5;0,43;0;0;0;0;1,3;1,73;0,43;1;0,43;0;0;4,33;0,43;0;0;0,41;0;0;8;3,46;25;12,5;0;1,3;0;1,3;0;0;0;0;5,19;50;16,88;41,03;2,6;1,73;2,16;22,07;1,73;4,33;28,13;81,54;7,36;70,59;4,76;100;11,68;88,89;25,53;86,44;1,3;66,67;19,15;17,57;0,19;1,73;0;0;0,87;100;0,43;3,89;55,56;3,03;71,43;0,43;100;2,16;0;3,03;85,71;0;;0;;0;0;0;0;;;0;;;1,3;1,3;0;1,3;1;100
G. Di Pizio;Juan Aurich;Estudiantes;CF, RW;22;100000;2022-12-31;6;210;0;0,19;0;0;21;22,45;Argentina;Argentina;direito;178;78;sim;1,29;1,71;50;4,29;20;0;0;0;0,43;0,64;2,14;0;0;0;0;0,86;0;0;0;0,08;0;0;4;1,71;0;0;0;4,29;10;1,71;0;2,57;16,67;0;0,86;0;7,71;16,67;3;0,43;0;8,57;1,71;0,43;13,71;40,63;1,71;25;1,29;100;4,71;27,27;9;57,14;0,86;0;32,08;8,3;0;0;0;0;1,29;33,33;0;0,86;50;2,14;20;0,43;0;0,86;0,43;1,29;66,67;0;;0;;0;0;0;0;;;0;;;0,43;0;0;0;0;0
J. Cristaldo;Independiente Petrolero;Racing Club;CF;33;450000;2022-12-31;4;217;0;2,36;1;0,14;21,15;43,14;Argentina;Argentina;direito;174;73;sim;1,66;2,07;40;7,05;41,18;0;0;0;0,83;1,5;1,24;0;0;0;0;3,32;0;0;0;0,98;0;0;11;4,56;54,55;0;0,41;0,83;0;0,83;0;0;0;0;0,83;100;9,95;45,83;7,05;0,41;0;8,71;1,24;2,07;14,93;69,44;2,49;66,67;4,56;90,91;2,07;80;14,1;73,53;0;0;14,13;0;0,06;0,41;0;0;0;0;0,41;0,83;100;1,66;50;0;0;0,83;0;0,41;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
G. Maroni;San Lorenzo;Boca Juniors;RW, CF, LAMF;23;1500000;2024-12-31;5;218;0;0,11;0;0,6;32,2;46,15;Argentina;Argentina;direito;175;69;sim;8,67;4,54;72,73;0,83;0;1,24;1,76;0;4,13;5,88;1,24;0;0;0;0;7,43;0;0;0;0,04;0;0;3;1,24;33,33;0;0;0,41;0;0;0;0,41;0;0,41;12,39;50;21,88;43,4;1,65;3,3;2,48;20,64;2,06;1,65;29,31;67,61;10,73;50;4,95;100;7,84;73,68;26,83;70,77;2,06;40;13,92;9;0,25;1,65;0;0;0,83;100;1,24;4,54;54,55;2,48;50;0,83;100;2,06;0;4,95;58,33;0;;0;;0;0;0;0;;;0;;;0,83;0;0;2,48;0;0
A. Cabrera;Banfield;Banfield;RCMF, DMF, LCMF;30;800000;2024-12-31;7;219;1;0,28;1;0,15;23,42;50,88;Argentina;Argentina;direito;185;85;sim;13,56;13,15;53,13;1,23;66,67;1,64;1,9;0,41;4,93;5,71;2,88;0;0;0;0;2,05;0,41;1;0,41;0,12;1;0,41;2;0,82;50;50;0,41;0,41;0;0;0;0,41;0;0;2,05;60;6,99;58,82;1,64;0,41;0;15,62;0;2,05;27,53;86,57;9,86;79,17;4,52;90,91;9,86;95,83;25,48;88,71;1,64;75;19,68;12,79;0,06;0,82;0,41;0;0,82;50;0,82;3,7;77,78;1,64;100;0,41;100;1,64;0;6,58;81,25;0;;0;;0;0;0;0;;;0,41;;;0;0;0;0;0;0
E. Fernández;Benfica;Defensa y Justicia;RCMF, RDMF, LCMF;21;20000000;2027-06-30;4;220;0;0,04;0;0,36;24,55;65;Argentina;Argentina;direito;178;78;sim;12,68;11,86;62,07;4,91;83,33;0,41;0,68;0;4,91;8,18;1,64;0;0;0;0;2,45;0;0;0;0,01;0;0;1;0,41;0;0;0;2,05;40;0,82;100;1,23;0;0;1,64;75;3,68;55,56;1,23;0,41;0,82;39,27;0;1,23;53,59;84,73;12,68;64,52;7,77;89,47;22,91;91,07;46,23;92,92;6,14;26,67;22,56;34,27;0,15;1,23;0;0;0,82;50;0,41;10,23;64;1,64;25;1,64;0;0,41;0,82;8,18;80;0;;0;;0;0;0;0;;;1,23;;;1,23;0;0;1,64;0;0
G. Toledo;;Atlético Tucumán;RB, LB;33;0;;4;221;0;0;0;0,07;10,59;65,38;Argentina;Argentina;direito;171;72;sim;9,77;5,29;69,23;2,04;80;0,41;0,39;1,22;5,7;5,45;0,41;0;0;0;0;1,63;0;0;0;0;0;0;0;0;0;0;0;2,04;40;0,81;0;1,22;66,67;0;0,81;100;2,44;66,67;0;0,81;0,81;15,07;0,81;0;25,66;69,84;13,85;58,82;1,63;100;6,11;86,67;15,48;81,58;8,14;55;23,15;36,21;0,03;0,41;0;0;0;0;0;5,29;69,23;2,85;42,86;0;0;0;0,81;8,55;80,95;0;;0;;0;0;0;0;;;0,81;;;0;0;0;0;0;0
M. Fórmica;Colón;Newell's Old Boys;LCMF, CF;34;100000;2022-12-31;9;221;1;0,43;0;0,16;25,66;33,33;Argentina;Argentina, Italy;direito;176;67;sim;8,14;7,74;47,37;6,92;17,65;2,44;4,09;0,41;2,04;3,41;1,22;0;0;0;0;2,04;0,41;1;0,41;0,18;0;0;7;2,85;28,57;14,286;0;1,63;25;0,41;0;1,22;33,33;0,81;1,63;50;5,29;30,77;1,63;2,04;0,41;28,1;0,81;0,81;35,02;86,05;10,59;80,77;8,96;95,45;8,55;80,95;32,17;89,87;1,22;66,67;15,71;12,82;0,07;0,81;0;0;0;0;0,41;4,07;80;2,04;60;0,41;0;0,41;0,41;4,48;100;0;;0;;0;0;0;0;;;0;;;0,41;0,41;0;0;0;0
J. Pacchini;Independiente;Independiente;LDMF, DMF, LCMF;22;75000;2022-12-31;4;221;0;0;0;0;20,36;56;Argentina;Argentina, Italy;direito;166;67;sim;21,58;10,59;76,92;3,26;37,5;1,22;1,43;1,22;12,22;14,29;1,63;2;0,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,22;33,33;0;0;0;10,18;0,41;0;21,18;76,92;8,14;75;1,22;100;5,7;85,71;19,95;79,59;1,22;33,33;14,53;16,92;0;0;0;0;0;0;0;2,44;83,33;0,41;0;0;0;0;0;4,07;40;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
L. Godoy;Chacarita Juniors;Racing Club;CF, LW;21;400000;2022-12-31;4;224;0;0,34;0;0;25,71;31,25;Argentina;Argentina;direito;182;69;sim;3,62;5,22;61,54;6,43;12,5;0;0;0,4;0,4;0,63;1,61;0;0;0;0;1,21;0;0;0;0,14;0;0;5;2,01;0;0;0;0,4;0;0;0;0,4;0;0;2,01;60;10,04;20;2,81;0;0;6,43;2,01;0,4;17,68;77,27;1,61;100;6,83;100;4,42;63,64;16,07;80;1,21;66,67;15,01;22,02;0;0,4;0;0;0;0;0;1,61;75;0;0;0;0;0;0;0,4;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
C. Ferreira;Newell's Old Boys;River Plate;LCMF, AMF;23;1000000;2024-12-31;5;224;0;0,6;0;0,18;22,9;40,35;Argentina;Argentina;direito;175;69;sim;6,43;5,63;35,71;1,21;33,33;0;0;0;4,42;8,92;0,4;0;0;0;0;4,82;0;0;0;0,24;0;0;6;2,41;33,33;0;0;1,21;33,33;0,8;50;0,4;0;0,4;7,23;44,44;11,65;44,83;2,81;1,61;0,8;36,96;0;2,81;44,2;83,64;13,26;78,79;8,44;90,48;15,67;89,74;40,18;87;2,81;57,14;18,75;31,17;0,07;0,8;0;0;1,21;33,33;0,4;9,24;78,26;2,01;80;1,61;25;2,01;0,4;9,24;91,3;0;;0;;0;0;0;0;;;0;;;2,01;0,8;0;6,03;0;0
