Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
P. Tanda;Racing Club U20;Racing Club;DMF, LCMF;20;50000;2024-12-31;4;287;0;0;0;0,11;24,15;44,16;Argentina;Argentina;esquerdo;175;62;sim;10,98;9,09;62,07;5,96;47,37;0;0;0,63;5,33;7,29;2,82;1;0,31;0;0;0,94;0;0;0;0;0;0;0;0;0;0;0;0,31;0;0,31;0;0;0;0;2,51;37,5;5,33;23,53;0;0,63;0;21,32;0;0,31;37,32;79,83;9,41;56,67;4,08;92,31;17,56;89,29;32,3;84,47;4,7;53,33;19,39;33,42;0,03;0,31;0;0;0,31;0;0;4,39;78,57;0,94;33,33;0;0;0,31;0;5,02;81,25;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. Sbuttoni;Central Córdoba SdE;Central Córdoba SdE;LCB;33;150000;2022-12-31;3;287;0;0,11;0;0;18,5;57,63;Argentina;Argentina;esquerdo;190;84;sim;8,15;5,64;55,56;7,53;70,83;0,63;0,72;0,31;4,39;5,06;0,31;0;0;0;0;0,94;0;0;0;0,03;0;0;1;0,31;100;0;0;0,31;100;0,31;100;0;0;0;0,31;100;1,88;33,33;0,94;0,63;0;14,74;0,63;0,94;30,1;81,25;16,31;76,92;1,25;50;11,29;94,44;24,46;80,77;5,33;82,35;22,39;43,11;0;0;0,31;0;0;0;0;6,9;72,73;0,94;66,67;0,31;0;0,63;0,31;7,53;75;0;;0;;0;0;0;0;;;0,63;;;0;0;0;0;0;0
F. Torrent;Rosario Central;Rosario Central;RB, RW;31;225000;2022-12-31;3;285;0;0,12;1;0,59;13,26;47,62;Argentina;Argentina;direito;179;72;sim;7,89;6,32;55;0,95;0;0;0;0,32;4,42;5,38;0,63;0;0;0;0;1,89;0;0;0;0,04;0;0;3;0,95;0;0;0,32;3,79;25;0;0;3,79;25;0,32;2,21;42,86;3,16;50;0,63;1,26;0,63;25,26;4,11;0,32;33,16;67,62;11,68;40,54;4,42;100;13,26;76,19;25,26;78,75;4,42;35,71;20,63;41,99;0,19;1,26;0;0,32;0;0;0,32;3,79;33,33;3,47;36,36;0,32;0;0,32;0,95;5,05;62,5;0;;0;;0;0;0;0;;;0,63;;;0;0;0;0;0;0
K. Zenón;Unión Santa Fe;Unión Santa Fe;LCMF, LAMF;21;675000;2023-12-31;6;285;0;0,44;1;0,68;22,11;42,86;Argentina;Argentina;esquerdo;177;74;sim;7,89;5,68;66,67;2,53;25;0,95;1,23;0;3,16;4,11;0,32;0;0;0;0;6,32;0;0;0;0,14;0;0;5;1,58;40;0;0,32;4,74;46,67;4,42;42,86;0,32;100;0,63;5,37;52,94;10,74;41,18;2,53;1,89;1,58;18,63;2,53;1,26;27,47;70,11;10,42;54,55;3,47;100;9,47;80;21,16;76,12;1,89;66,67;23,2;26,04;0,22;1,89;0;0,32;1,26;50;0,95;4,74;60;3,79;58,33;1,26;25;1,26;1,26;6,63;90,48;0;;0;;0;0;0;0;;;0,32;;;1,89;0;0;1,89;0;0
R. Arias;Giresunspor;San Lorenzo;LCB, RB;30;550000;2023-06-30;3;284;0;0,57;0;0,25;16,48;51,92;Uruguay;Uruguay, Italy;direito;181;81;sim;6,34;5,7;61,11;4,12;46,15;0,63;1,09;0;2,22;3,82;0,95;1;0,32;0;0;1,27;0;0;0;0,18;0;0;4;1,27;50;0;0;0,63;50;0;0;0,63;50;0;0,32;100;1,9;66,67;1,27;0,63;0,32;32,32;0,63;0,95;46,27;89,73;19,96;85,71;2,85;88,89;19,01;95;41,83;91,67;4,12;76,92;20,45;41,99;0,08;0,32;0;0;0;0;0,32;5,39;70,59;0,63;50;0,32;100;0,32;0;8,24;88,46;0;;0;;0;0;0;0;;;2,22;;;0;0;0;0;0;0
J. Andrada;Godoy Cruz;Godoy Cruz;LCMF, DMF;27;350000;2023-12-31;4;282;0;0,1;0;0,04;18,19;49,12;Argentina;Argentina, Italy;direito;183;77;sim;11,81;7,98;40;3,83;41,67;0,96;1,06;0,96;7,66;8,47;1,6;1;0,32;0;0;0,96;0;0;0;0,03;0;0;3;0,96;0;0;0;0;0;0;0;0;0;0;1,28;75;3,83;66,67;0;0;0,32;11,81;0,32;1,6;22,98;68,06;9,26;44,83;3,83;83,33;7,66;91,67;19,15;70;3,83;58,33;20,06;33,9;0,01;0,32;0;0;0;0;0;3,19;50;0,32;0;0,32;0;0;0;2,55;75;0;;0;;0;0;0;0;;;0,32;;;0,64;0,32;0;0;0;0
N. Banegas;Central Córdoba SdE;Central Córdoba SdE;LCB;26;125000;2023-12-31;3;278;0;0,4;0;0;17,48;50;Argentina;Argentina;esquerdo;180;73;sim;10,04;7,12;68,18;5,18;31,25;0,65;0,92;0,32;4,53;6,46;0,97;2;0,65;0;0;1,29;0;0;0;0,13;0;0;2;0,65;100;0;0;0,32;100;0;0;0,32;100;0,32;1,29;25;2,59;25;1,62;1,94;0,32;22,66;0;0,32;40,47;82,4;22,01;75;1,94;83,33;13,27;97,56;31,08;90,63;9,06;53,57;25,14;42,41;0;0;0;0;0,32;0;0;9,06;60,71;1,62;40;0,97;33,33;0,32;0,32;12,63;82,05;0;;0;;0;0;0;0;;;1,62;;;0;0;0;0;0;0
G. Peruzzi;Alianza Lima;San Lorenzo;RB;30;750000;2023-12-31;3;274;0;0;0;0;21,02;51,56;Argentina;Argentina, Italy;direito;176;74;sim;12,81;9,53;58,62;4,27;38,46;0,66;0,91;0,66;6,57;9,09;1,97;0;0;0;0;1,97;0;0;0;0;0;0;0;0;0;0;0;0,99;33,33;0;0;0,99;33,33;0;1,97;83,33;3,94;66,67;0,66;2,3;0,66;23,32;1,31;1,31;34,49;77,14;17,74;70,37;4,6;92,86;8,21;84;29,89;83,52;3,61;36,36;19,71;37,73;0;0;0;0;0,33;0;0;6,9;61,9;0,66;0;0;0;0;0,33;9,53;65,52;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
J. Navas;Arsenal;Arsenal;RB;28;175000;2022-12-31;4;272;0;0,02;1;0,32;20,51;56,45;Argentina;Argentina, Spain;direito;180;70;sim;12,9;11,91;63,89;2,98;66,67;1,32;1,79;0;3,97;5,37;1,65;1;0,33;0;0;1,65;0;0;0;0,01;0;0;1;0,33;0;0;0,33;2,32;57,14;0;0;2,32;57,14;0;0,66;50;2,65;25;0;1,32;0,99;18,2;2,98;0,66;27,13;68,29;11,91;58,33;2,98;88,89;7,61;60,87;21,84;75,76;3,31;30;18,28;32,16;0,11;1,65;0;0;0,33;0;0,99;3,31;40;3,31;40;0,99;0;0,33;1,32;6,29;52,63;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. Dettler;Ierapetras;Patronato;LW, LAMF, LWF;24;250000;2023-06-30;5;269;0;0,14;0;0,77;23,42;54,29;Argentina;Argentina;esquerdo;174;71;sim;8,03;7,36;68,18;4,01;66,67;1;1,73;0;2,01;3,46;1,67;1;0,33;0;0;4,01;0;0;0;0,05;0;0;2;0,67;100;0;0;3,35;30;3,01;22,22;0,33;100;0,33;4,68;50;7,7;47,83;1,34;1;0,67;10,04;1,34;2,34;15,39;63,04;4,01;58,33;1,67;100;5,02;40;11,04;78,79;1,34;0;28,15;29,43;0,26;1;0;0;0;0;1,34;1;33,33;1,67;40;0;0;0,67;1,34;2,01;66,67;0;;0;;0;0;0;0;;;0;;;0,33;0,33;100;1,67;0;0
N. Domínguez;Universidad de Chile;Racing Club;RCB, DMF;32;1800000;2023-12-31;3;267;0;0;0;0;15,17;55,56;Argentina;Argentina;direito;183;71;sim;12,13;6,74;65;1,69;40;0,67;1,11;0,34;7,08;11,67;1,01;1;0,34;0;0;0,67;0;0;0;0;0;0;0;0;0;0;0;0,34;0;0;0;0,34;0;0;0;0;3,37;60;0,34;1,69;0;51,57;1,01;1,01;82,58;83,67;34,38;76,47;6,4;84,21;35,73;92,45;65,39;90,72;16,85;58;25,13;41,29;0;0;0;0,34;1,01;66,67;0;17,19;68,63;2,36;42,86;2,7;50;1,35;0;23,93;74,65;0;;0;;0;0;0;0;;;3,37;;;0;0;0;0;0;0
F. Farías;Colón;Colón;RW, LCMF, RAMF;20;10000000;2025-12-31;9;266;3;1,37;0;0,23;32,82;35,05;Argentina;Argentina;direito;175;69;sim;6,43;6,43;63,16;3,72;0;0,68;0,78;0;1,69;1,95;0,68;0;0;0;0;5,75;1,02;3;1,02;0,46;0;0;7;2,37;57,14;42,857;0;1,69;40;0;0;1,69;40;0,68;7,11;47,62;16,92;34;1,69;2,71;2,03;18,27;2,03;2,71;23,68;71,43;6,43;52,63;6,43;84,21;7,11;76,19;20,64;77,05;1,69;40;16,34;18,17;0,08;1,02;0;0;0,34;100;0;3,38;60;2,03;0;0,68;0;0;0,68;4,06;33,33;0;;0;;0;0;0;0;;;0;;;0;0;0;0,68;0;0
Guilherme Parede;Juventude;Talleres Córdoba;CF, RW;27;675000;2022-12-31;6;266;0;0,14;2;0,66;24,36;31,94;Brazil;Brazil;direito;176;74;sim;5,08;4,06;58,33;5,41;25;0,34;0,46;0;2,37;3,23;1,69;1;0,34;0;0;1,35;0;0;0;0,05;0;0;3;1,02;0;0;0,68;0;0;0;0;0;0;0;2,03;50;8,8;26,92;1,69;1,02;1,69;11,5;1,35;1,02;20,3;78,33;3,38;70;6,09;88,89;6,77;75;19,62;79,31;0,68;50;16;19,04;0,22;0,68;0;0;1,35;25;0,68;1,35;50;1,35;50;1,35;25;1,02;0;2,03;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
M. Pérez;Deportivo Municipal;Gimnasia La Plata;RAMF, AMF, CF;37;100000;2022-12-31;6;264;0;0,04;1;0,32;19,77;56,9;Argentina;Argentina;esquerdo;165;64;sim;7,16;7,84;52,17;1,02;66,67;1,36;2,14;0;1,7;2,68;1,36;0;0;0;0;5,11;0;0;0;0,01;0;0;1;0,34;100;0;0,34;1,7;80;0,34;100;1,02;66,67;0,34;3,41;90;8,52;68;1,02;1,02;0;26,25;1,36;2,39;38,52;79,65;14,66;72,09;3,75;90,91;14,66;81,4;31,7;82,8;5,45;56,25;20,74;37,1;0,11;1,36;0;0;1,02;33,33;1,02;7,5;77,27;3,41;70;0,34;100;2,39;1,36;10,91;84,38;0;;0;;0;0;0;0;;;0,68;;;0,34;0;0;1,02;0;0
T. Ortiz;Cobreloa;Defensa y Justicia;RCMF, DMF, LCMF;22;50000;2024-12-31;5;262;0;0;0;0,04;31,95;50,54;Argentina;Argentina;direito;183;78;sim;11,34;10,31;63,33;3,44;60;0,34;0,64;0,69;4,47;8,3;1,72;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,15;33,33;12,02;40;0,34;1,03;0,34;17,86;0,34;1,72;27,14;89,87;7,56;81,82;5,84;94,12;9,27;96,3;26,45;90,91;0,69;50;16,56;10,93;0,01;0,34;0;0;0,69;100;0;3,78;100;0,34;100;0,69;100;0,69;0;4,81;78,57;0;;0;;0;0;0;0;;;1,03;;;0,34;0;0;0,34;0;0
G. Ávalos;Argentinos Juniors;Argentinos Juniors;CF;31;900000;2023-12-31;4;260;2;0,42;0;0,15;42,23;30,33;Paraguay;Paraguay;direito;190;88;sim;3,46;1,38;25;18;40,38;0;0;0;3,12;3,97;1,73;1;0,35;0;0;1,73;0,69;2;0,69;0,15;0;0;3;1,04;100;66,667;0;0,35;0;0,35;0;0;0;0,35;1,73;20;9;15,38;4,5;0;0;5,19;2,08;2,77;13,15;52,63;2,42;85,71;2,08;16,67;3,46;40;12,46;55,56;0,35;0;14,64;6,85;0,05;0,69;0;0;1,04;33,33;0,35;1,38;50;1,04;33,33;0,69;0;1,04;0,35;1,04;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
D. González;Boca Juniors;Boca Juniors;RCMF, LCMF, LDMF;34;225000;2022-12-31;6;259;1;0,33;0;0;17,37;44;Argentina;Argentina;direito;178;73;sim;7,64;5,21;40;3,82;36,36;0;0;0,35;5,56;9,06;1,39;0;0;0;0;1,74;0,35;1;0,35;0,11;0;0;3;1,04;33,33;33,333;0;1,04;33,33;0;0;1,04;33,33;0;1,39;25;5,56;37,5;1,04;2,78;1,39;46,56;0,35;2,08;63,59;87,98;15,64;73,33;10,08;100;28,84;89,16;56,29;92,59;6,25;55,56;18,25;16,87;0;0;0;0;1,39;50;0;9,73;67,86;2,43;28,57;2,08;50;0,35;0,35;6,6;63,16;0;;0;;0;0;0;0;;;0,35;;;0;0;0;0;0;0
A. Urzi;Banfield;Banfield;LW;22;5000000;2024-12-31;10;255;0;0,35;0;0,18;24,35;43,48;Argentina;Argentina, Italy;esquerdo;168;61;sim;9,18;8,47;58,33;2,47;14,29;1,06;1,48;0;3,18;4,43;1,41;1;0,35;0;0;3,53;0;0;0;0,12;0;0;3;1,06;33,33;0;0;2,12;33,33;2,12;33,33;0;0;0,35;4,24;41,67;9,88;35,71;1,76;1,76;2,12;9,88;1,41;3,18;16,24;80,43;4,24;83,33;2,47;100;6;76,47;13,06;89,19;1,06;66,67;19,45;6,95;0,07;1,06;0;0;0,71;100;0;2,82;87,5;1,76;40;0;0;0;0,71;3,18;88,89;0;;0;;0;0;0;0;;;0;;;0;0;0;0,35;0;0
U. Abreliano;San Martín Tucumán;Arsenal;RB;24;100000;;4;255;0;0,11;0;0;23,29;56,06;Argentina;Argentina;direito;173;65;sim;13,06;9,18;69,23;4,94;57,14;1,06;1,43;0,35;5,65;7,62;1,06;0;0;0;0;3,18;0;0;0;0,04;0;0;3;1,06;33,33;0;0;3,88;36,36;0;0;3,88;36,36;0;3,88;36,36;6,35;27,78;0,35;1,06;1,06;23,65;3,18;0,71;33,88;79,17;8,47;70,83;5,29;93,33;13,76;79,49;24,35;89,86;6;64,71;29,03;41,93;0;0;0;0;0;0;0;3,53;70;2,82;62,5;0,35;100;0,35;1,76;9,88;60,71;0;;0;;0;0;0;0;;;0,71;;;0;0;0;0,35;0;0
A. Obando;Tigre;Boca Juniors;LW;22;1000000;2024-12-31;8;255;1;0,18;0;0,03;29,65;41,67;Argentina;Argentina;esquerdo;175;71;sim;7,41;4,59;46,15;4,59;46,15;1,76;2,78;0;3,53;5,56;0,71;0;0;1;0,35;5,29;0,35;1;0,35;0,06;0;0;4;1,41;50;25;0;4,59;23,08;4,59;23,08;0;0;0;7,41;47,62;14,82;50;1,76;0,71;2,12;17,65;2,82;2,47;29,65;64,29;8,47;45,83;8,47;91,67;8,82;68;23,29;74,24;1,76;40;22,37;21,42;0,01;0,71;0;0;0;0;0;2,82;75;3,18;22,22;0,35;0;0;0,71;5,65;81,25;0;;0;;0;0;0;0;;;0;;;0,35;0,35;0;0;0;0
P. Aranda;San Martín San Juan;Lanús;RB, LB;21;0;;4;255;0;0;0;0;25,06;43,66;Argentina;Argentina;direito;180;75;sim;16,24;13,76;56,41;3,53;20;1,06;1,38;0,35;7,41;9,69;2,12;0;0;0;0;1,06;0;0;0;0;0;0;1;0,35;0;0;0;1,06;0;0;0;1,06;0;0;1,76;60;4,24;33,33;0;0,35;0,35;14,82;0,71;0,71;24,35;76,81;10,59;73,33;4,59;100;6,71;73,68;21,53;80,33;1,76;80;19,38;15,59;0;0;0;0;0;0;0;3,18;44,44;0,71;0;0;0;0;0;5,29;60;0;;0;;0;0;0;0;;;0,35;;;0;0;0;0;0;0
L. Bucca;Unión Santa Fe;Unión Santa Fe;DMF, LDMF, LCMF;23;100000;2022-12-31;5;255;0;0,06;0;0,12;26,12;51,35;Argentina;Argentina;esquerdo;188;78;sim;14,12;10,24;51,72;2,47;57,14;2,82;3,48;0;6;7,39;2,12;2;0,71;1;0,35;1,41;0;0;0;0,02;0;0;2;0,71;0;0;0;0;0;0;0;0;0;0;2,47;57,14;7,41;42,86;0;0,71;1,06;11,65;0;2,47;23,65;74,63;9,53;62,96;0,71;100;11,65;87,88;19,76;75;3,88;72,73;23,81;35,1;0,04;0,35;0;0;0;0;0;5,65;62,5;0,35;100;0;0;0,35;0;5,65;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
A. Frías;Defensa y Justicia;Defensa y Justicia;RCB, LCB;24;4000000;2023-06-30;3;254;0;0;0;0;17,01;60,42;Argentina;Argentina;direito;180;77;sim;13,82;9,57;59,26;3,19;44,44;0,71;1,22;0,35;7,44;12,86;1,77;1;0,35;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0,35;0;0;0;0,35;0;0;1,42;100;2,48;71,43;0,35;1,77;0,71;35,43;1,06;0,35;57,4;91,36;20,91;81,36;4,61;100;26,93;97,37;50,67;95,1;6,38;66,67;21,59;36,87;0;0;0;0;0;0;0;3,9;72,73;0,35;0;0,35;100;0;0;8,86;72;0;;0;;0;0;0;0;;;3,19;;;0;0;0;0;0;0
E. Zeballos;Boca Juniors;Boca Juniors;RW;20;550000;2025-12-31;4;253;0;0,38;0;0,2;32,02;43,33;Argentina;Argentina;direito;170;68;sim;4,98;6,4;55,56;2,13;50;0;0;0;1,42;2,35;0,71;0;0;0;0;8,18;0;0;0;0,14;0;0;6;2,13;16,67;0;0;3,56;20;0;0;3,56;20;0,71;11,03;61,29;20,63;41,38;2,85;2,13;2,85;13,16;1,78;0,71;20,28;64,91;4,62;53,85;4,62;100;6,05;58,82;16,72;74,47;0;0;24,23;0;0,07;1,07;0;0;0,71;50;0;2,49;57,14;1,42;25;0,71;50;0;0,36;2,13;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0,71;0;0
A. Schott;Colón;Talleres Córdoba;RB, LB;22;800000;2025-12-31;5;252;0;0,08;0;0;14,64;51,22;Argentina;Argentina;direito;175;71;sim;7,5;5;42,86;2,5;57,14;0;0;0;5,36;7,89;1,07;0;0;0;0;1,79;0;0;0;0,03;0;0;1;0,36;0;0;0;1,43;0;0,36;0;1,07;0;0;1,43;75;2,5;71,43;0,36;1,07;1,43;19,29;1,43;1,79;28,21;67,09;14,64;58,54;3,57;100;5,36;66,67;23,93;77,61;2,86;12,5;19,25;19,33;0;0;0;0;0,71;100;0,36;4,64;46,15;1,79;20;0;0;0,36;0;9,29;53,85;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
A. Pastorelli;Def. de Pronunciamiento;Patronato;LW;25;50000;2022-12-31;4;252;1;0,59;0;0;22,5;44,44;Argentina;Argentina;esquerdo;175;67;sim;9,64;7,14;60;3,21;22,22;0;0;0,36;5,36;6,72;1,79;0;0;0;0;4,29;0,36;1;0,36;0,21;0;0;2;0,71;50;50;0;5,36;40;4,29;41,67;1,07;33,33;0,71;5,36;33,33;8,93;32;0,36;0,36;0,36;10,71;1,43;2,14;21,79;59,02;10;42,86;1,07;100;7,5;57,14;12,86;77,78;3,57;20;22,79;43,73;0;0,36;0;0;0;0;0;2,14;33,33;6,07;41,18;0,36;0;0,36;2,5;5,71;62,5;0;;0;;0;0;0;0;;;0;;;1,07;0;0;1,43;0;0
D. Sosa;San Martín Tucumán;Argentinos Juniors;LWF, LAMF, RWF;30;200000;2022-12-31;6;249;1;0,59;1;0,82;20,6;54,39;Argentina;Argentina;direito;168;64;sim;5,42;6,14;47,06;0;0;0;0;0;2,53;3,39;1,45;0;0;0;0;6,14;0,36;1;0,36;0,21;0;0;6;2,17;50;16,667;0,36;2,17;50;1,08;33,33;1,08;66,67;0,72;5,06;71,43;10,84;53,33;1,81;2,53;1,81;17,35;0,36;0,72;24,58;70,59;6,51;50;3,61;90;9,76;70,37;20,96;74,14;1,81;60;17,36;19,18;0,3;2,17;0;0;0,72;50;0,36;4,7;69,23;2,53;42,86;0,72;0;1,08;1,08;5,06;92,86;0;;0;;0;0;0;0;;;0;;;0,72;0;0;1,45;0;0
L. Martínez Dupuy;Rosario Central;Rosario Central;CF;21;550000;2022-12-31;7;249;0;0,36;0;0;32,17;31,46;Mexico;Mexico, Argentina;direito;178;70;sim;5,78;5,42;53,33;6,51;38,89;1,81;2,63;0,36;1,08;1,58;1,81;0;0;0;0;1,45;0;0;0;0,13;0;0;3;1,08;33,33;0;0;0,36;0;0;0;0,36;0;0;2,53;28,57;11,2;29,03;1,45;0,36;0,72;5,78;1,81;1,81;11,57;71,88;3,25;77,78;3,61;80;3,25;66,67;11,2;74,19;0;0;13,37;0;0;0;0;0;0,72;50;0;1,08;100;0;0;0,72;50;0;0;0,72;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
J. Rodríguez;Rosario Central;Defensa y Justicia;CB, LCB;28;400000;2023-12-31;3;247;0;0,14;0;0;24,05;68,18;Argentina;Argentina;direito;185;81;sim;12,39;10,93;73,33;7,29;65;0,73;1,2;1,09;3,64;6;1,09;0;0;0;0;0,73;0;0;0;0,05;0;0;3;1,09;33,33;0;0;0;0;0;0;0;0;0;0,73;50;1,09;66,67;0,73;1,46;0,36;52,11;0,36;1,46;75,79;86,54;28,06;67,53;2,91;100;40,81;98,21;68,5;93,62;7,29;20;21,8;37,36;0;0;0;0;0;0;0;5,47;40;1,46;0;1,46;0;0;0;8,38;56,52;0;;0;;0;0;0;0;;;2,55;;;0;0;0;0;0;0
L. Pizarro;Godoy Cruz;Godoy Cruz;LW, RAMF;25;50000;;5;247;0;0,25;0;0,04;28,79;50,63;Argentina;Argentina;direito;184;82;sim;10,2;9,84;55,56;2,91;37,5;0,36;0,41;1,09;4,37;4,86;2,19;0;0;0;0;3,28;0;0;0;0,09;0;0;2;0,73;0;0;0;0,73;50;0,36;100;0,36;0;0;5,47;53,33;11,66;62,5;0,36;2,19;1,09;13,48;0;2,91;20,77;78,95;6,92;63,16;4,01;100;3,64;90;20,04;80;0;0;13,33;0;0,01;0,36;0;0,36;0;0;0;4,01;72,73;0,36;100;0;0;0;0,36;2,91;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
S. Lomónaco;Arsenal;Godoy Cruz;CF;24;1800000;2023-06-30;5;246;0;0,84;0;0,2;24,88;27,94;Argentina;Argentina;direito;173;66;sim;4,39;5,12;42,86;4,76;38,46;0,37;0,42;0;1,83;2,11;1,46;0;0;1;0,37;3,66;0;0;0;0,31;0;0;6;2,2;66,67;0;0;3,29;33,33;0,73;0;2,56;42,86;0,37;3,29;33,33;10,24;17,86;4,02;1,83;0,37;13,54;2,56;0,37;19,76;53,7;4,39;66,67;4,39;66,67;6,95;52,63;14,63;55;2,2;66,67;16,9;29,71;0,07;1,1;0;0;0;0;0,37;1,83;40;3,29;55,56;0,37;0;0,37;1,46;1,83;60;0;;0;;0;0;0;0;;;0;;;0,37;0;0;0;0;0
R. Sangiovani;Villa Dálmine;Rosario Central;RB;24;100000;2023-12-31;3;246;0;0,28;0;0,28;24,51;50,75;Argentina;Argentina;direito;168;66;sim;12,8;9,51;61,54;1,1;0;1,1;1,76;0;5,85;9,41;0;0;0;0;0;3,66;0;0;0;0,1;0;0;2;0,73;0;0;0;4,76;23,08;0;0;4,76;23,08;1,1;3,29;77,78;10,24;53,57;1,83;0,37;1,1;25,98;1,46;2,56;34,39;78,72;12,07;75,76;8,41;95,65;8,78;79,17;28,54;91,03;1,46;25;19,8;22,67;0,1;0,37;0;0;0;0;0,37;4,02;72,73;2,2;16,67;0,37;0;0;1,1;6,59;83,33;0;;0;;0;0;0;0;;;0,37;;;0;0;0;0;0;0
L. Esquivel;Unión Santa Fe;Unión Santa Fe;LB, LCB;20;750000;2022-12-31;3;244;0;0,09;0;0,25;25,82;38,57;Argentina;Argentina;esquerdo;176;69;sim;8,85;7,38;50;3,69;20;0;0;0;5,16;6,27;1,84;0;0;0;0;5,53;0;0;0;0,03;0;0;4;1,48;25;0;0;4,06;36,36;4,06;36,36;0;0;0,37;5,9;50;11,8;31,25;0,37;1,84;1,48;23,98;1,48;0,37;38,73;64,76;25,45;62,32;3,32;100;6,27;64,71;30,61;71,08;4,06;45,45;22,48;37,16;0,09;1,48;0;0;1,11;66,67;0,74;11,07;73,33;2,95;37,5;1,48;50;0,37;1,11;9,96;77,78;0;;0;;0;0;0;0;;;0,37;;;0,74;0;0;0,74;0;0
J. Galeano;Atlanta;Central Córdoba SdE;RW, RCMF;34;125000;2022-12-31;5;243;0;0;0;0;27,78;37,33;Argentina;Argentina;direito;170;71;sim;7,04;6,67;61,11;2,59;28,57;0;0;0;2,96;4,14;0,74;2;0,74;0;0;2,22;0;0;0;0;0;0;0;0;0;0;0;0,74;50;0;0;0,74;50;0,37;5,93;18,75;12,59;32,35;1,48;0,74;0,37;20,74;0,74;1,11;34,07;73,91;11,48;58,06;5,56;93,33;10;85,19;30,74;74,7;2,59;71,43;18,55;21,18;0;0,37;0;0;1,48;50;0;6,67;72,22;2,59;57,14;1,11;33,33;0,74;0,37;6,67;83,33;0;;0;;0;0;0;0;;;0;;;0;0;0;0,74;0;0
M. Díaz;Palestino;Estudiantes;LCMF, AMF;31;600000;2022-12-31;5;242;0;0,18;0;0,02;20,83;41,07;Argentina;Argentina;direito;171;70;sim;7,07;4,46;58,33;2,98;25;1,49;2,35;0;2,98;4,71;1,49;1;0,37;0;0;2,98;0;0;0;0,07;0;0;5;1,86;20;0;0;0;0;0;0;0;0;0;2,98;62,5;9,3;44;1,12;1,12;0,74;27,52;1,49;1,49;38,68;81,73;13,02;60;6,69;94,44;15,62;95,24;33,84;86,81;4,83;46,15;21,09;36,13;0,01;0,37;0;0;1,86;40;0;7,81;71,43;2,98;37,5;2,98;25;0,37;0;7,81;85,71;0;;0;;0;0;0;0;;;0,74;;;3,72;0,37;100;3,35;0;0
