Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
Matheuzinho;Mirassol;Londrina;LAMF, LW, LWF;27;150000;2021-11-30;14;876;0;0,41;1;1,34;28,36;50,36;Brazil;Brazil;direito;169;67;sim;8,63;7,91;63,64;2,26;59,09;0,21;0,26;0;3,39;4,32;2,16;3;0,31;0;0;4,52;0;0;0;0,04;0;0;14;1,44;7,14;0;0,1;2,98;27,59;2,16;23,81;0,82;37,5;0;6,16;51,67;14,18;47,83;1,95;1,34;1,75;17,05;2,36;2,98;26,51;74,42;6,37;70,97;6,88;92,54;8,32;67,9;22,4;81,19;1,54;53,33;18,22;24,13;0,14;1,23;0,1;0;0,72;57,14;0,41;2,05;70;3,08;50;0,51;80;1,34;0,82;4,01;82,05;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Luan Polli;Fortaleza;Sport Recife;GK;29;500000;2023-12-31;9;878;0;0;0;0;0,82;100;Brazil;Brazil, Italy;direito;189;86;sim;1,13;0;0;0,72;100;0;0;0;1,13;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;100;0;0;0;5,33;0,21;0,1;10,15;82,83;6,56;73,44;0;0;3,28;100;6,56;96,88;3,59;57,14;37,57;50,1;0;0;0;0;0;0;0;2,05;45;0,1;0;0;0;0;0;2,56;84;3;0,31;31;3,18;6;90,32;6,21;0,64;3,21;0,329;0;1,85;0,72;;;;0;0;0
Robertinho;Maringá;Figueirense;RW, RAMF, LAMF;21;0;;17;884;0;0,6;0;0,25;21,99;40,28;Brazil;Brazil;esquerdo;171;64;sim;7,74;5,9;63,79;2,75;14,81;0,2;0,32;0,41;3,77;5,94;0,92;0;0;0;0;3,56;0;0;0;0,06;0;0;16;1,63;31,25;0;0;2,14;28,57;0,41;50;1,73;23,53;0,41;4,28;52,38;10,59;32,69;2,24;3,05;1,32;19,24;1,73;0,31;30,54;80;6,52;71,88;8,04;87,34;10,49;82,52;26,98;84,91;1,63;56,25;18,65;19,96;0,03;0,51;0;0;0,2;100;0,1;2,44;75;1,83;66,67;0,31;66,67;0,81;0,71;4,58;77,78;0;;0;;0;0;0;0;;;0,2;;;0,31;0,1;0;0,2;0;0
Igor Jesus;Shabab Al Ahli Dubai;Coritiba;CF;21;1500000;2022-12-31;24;884;3;2,37;0;0,16;39,5;34,02;Brazil;Brazil;direito;180;75;sim;5,4;5,7;44,64;13,64;37,31;0,92;1,24;0;1,93;2,63;2,34;4;0,41;0;0;1,43;0,31;3;0,31;0,24;2;0,2;23;2,34;26,09;13,043;0;0,81;12,5;0,1;0;0,51;20;0,1;2,44;25;12,83;29,37;3,26;0,92;0,71;8,25;1,53;2,24;14,05;72,46;3,67;63,89;3,77;78,38;3,46;82,35;13,13;75,97;0,1;100;14,66;0,31;0,02;0,41;0;0;0,2;50;0,1;1,12;63,64;0,81;50;0,2;50;0,61;0,1;1,12;81,82;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Júnior Pirambu;Brasil de Pelotas;Londrina;CF;27;350000;2022-11-30;14;885;1;4,24;0;0;23,8;31,62;Brazil;Brazil;direito;183;90;sim;2,54;2,14;57,14;9,15;25,56;0,41;0,65;0;0,92;1,47;1,22;0;0;0;0;2,14;0,1;0;0;0,43;0;0;26;2,64;42,31;3,846;0;0,2;0;0,1;0;0,1;0;0,2;2,14;47,62;8,64;34,12;2,54;0,2;0,1;6,41;1,12;1,22;11,39;79,46;2,64;57,69;3,56;88,57;3,25;81,25;10,68;81,9;0,51;60;15,65;14,36;0;0,1;0;0;0,2;0;0;1,32;76,92;0,51;0;0,31;0;0,1;0;0,92;88,89;0;;0;;0;0;0;0;;;0;;;0;0;0;0;2;50
Bruno Paulo;Brasil de Pelotas;Brasil de Pelotas;CF, RAMF;32;250000;;11;885;1;1,41;1;0,9;28,88;38,03;Brazil;Brazil;direito;182;75;sim;4,47;6,1;56,67;3,86;10,53;0;0;0,2;1,02;1,32;1,93;3;0,31;0;0;5,08;0,1;1;0,1;0,14;0;0;14;1,42;35,71;7,143;0,1;2,24;45,45;0,61;33,33;1,63;50;0,41;5,39;60,38;14,24;39,29;2,24;1,02;1,42;8,24;0,61;2,95;16,68;73,78;3,97;61,54;4,98;91,84;5,19;72,55;14,03;78,99;0,61;33,33;16,68;18,2;0,09;1,02;0,1;0;0,81;37,5;0,51;0,92;88,89;2,85;57,14;0,71;42,86;1,12;1,12;3,46;79,41;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Jean Mangabeira;;Criciúma;DMF, RB, RDMF;25;0;;13;892;0;0;0;0;21,69;53,02;Brazil;Brazil;direito;185;79;sim;11,3;9,79;57,73;5,95;55,93;0,71;0,98;0,71;4,94;6,84;1,82;4;0,4;0;0;0,71;0;0;0;0;0;0;0;0;0;0;0;0,5;40;0;0;0,5;40;0,1;0,91;55,56;2,72;33,33;0,4;0,1;0,2;15,74;0,61;1,41;25,53;74,7;10,59;63,81;2,62;76,92;8,68;87,21;22,3;77,38;2,72;59,26;19,07;26,3;0;0;0;0;0;0;0;4,24;66,67;0,61;50;0;0;0,1;0,2;5,25;71,15;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Sávio;Rio Ave;América Mineiro;LB;26;225000;2025-06-30;12;895;0;0,21;3;2,22;15,69;50,64;Brazil;Brazil;esquerdo;173;69;sim;9,75;7,74;59,74;1,31;53,85;0;0;0,1;5,13;7,12;0,4;2;0,2;0;0;1,71;0;0;0;0,02;0;0;4;0,4;25;0;0,3;1,91;21,05;1,81;22,22;0,1;0;0,1;2,11;38,1;4,42;38,64;0;1,81;0,7;35,6;1,01;1,01;50,48;84,26;23,03;82,1;5,03;94;17,4;87,28;44,35;88,44;4,42;68,18;21,26;45,3;0,22;2,01;0;0,1;0,6;66,67;0,3;9,15;80,22;2,51;64;0,5;80;1,01;0,5;16,49;82,93;0;;0;;0;0;0;0;;;0,5;;;3,12;0,3;33,33;3,72;0;0
Victor Guilherme;Marcílio Dias;Figueirense;RB, RAMF, RW;27;0;;11;896;1;0,65;1;1,56;23;47,6;Brazil;Brazil;direito;178;72;sim;7,13;7,33;53,42;3,42;32,35;0,2;0,3;0,4;3,01;4,48;1,71;4;0,4;0;0;5,12;0,1;1;0,1;0,07;0;0;17;1,71;17,65;5,882;0,1;5,32;43,4;0;0;5,32;43,4;0,7;4,92;51,02;9,24;50;1,41;2,11;1,81;25,21;3,21;1,61;35,36;78,69;11,25;75,89;5,02;94;13,36;78,95;27,52;86,86;2,81;67,86;19,88;33,59;0,16;1,31;0;0;0,1;0;0,6;3,31;81,82;4,52;46,67;0,1;0;0,4;1,91;7,43;75,68;0;;0;;0;0;0;0;;;0,7;;;0,5;0,2;50;1;0;0
João Igor;Sport Recife;Sport Recife;RDMF, RCMF;26;100000;;15;896;0;0,37;0;0,05;14,36;48,25;Brazil;Brazil;direito;177;69;sim;9,14;6,93;50,72;2,21;63,64;0,1;0,14;0,5;5,52;7,6;1,51;3;0,3;0;0;1,51;0;0;0;0,04;0;0;10;1;40;0;0;0,4;25;0;0;0,4;25;0;1,61;62,5;3,31;42,42;0,1;0,6;0,4;22,6;0,3;0,8;35,96;83,52;12,56;73,6;4,22;92,86;13,96;89,21;31,84;89,59;3,72;37,84;21,93;31,3;0,01;0,2;0;0;0;0;0,1;5,12;76,47;0,5;40;0,1;0;0,2;0,1;6,43;67,19;0;;0;;0;0;0;0;;;0,7;;;0,3;0,3;33,33;0;0;0
Cafu;Portuguesa RJ;São Bento;RW, RAMF;26;0;2022-10-30;16;902;0;1,14;0;0,74;19,06;50,26;Brazil;Brazil;esquerdo;168;75;sim;5,59;5,29;64,15;3,69;37,84;0;0;0,1;2,2;3,17;0,7;1;0,1;0;0;3,59;0;0;0;0,11;0;0;19;1,9;31,58;0;0;1,1;27,27;0,4;25;0,7;28,57;0;2,99;70;7,98;55;0,5;1,1;0,8;23,15;0,9;1,8;32,93;80,61;9,78;73,47;6,78;97,06;9,78;77,55;27,64;87;4,19;52,38;19,14;30,88;0,07;1,1;0,1;0;0,9;66,67;0,1;4,49;62,22;2,89;48,28;1,2;16,67;0,9;0,3;5,59;82,14;0;;0;;0;0;0;0;;;0;;;1,4;0,3;33,33;1,3;0;0
Magno;Passo Fundo;Vila Nova;DMF, RCMF, LDMF;28;0;;14;903;0;0,28;0;0,04;17,94;58,33;Brazil;Brazil;direito;175;70;sim;11,26;10,76;62,96;3,29;57,58;0,3;0,37;0,1;4,19;5,14;1,69;3;0,3;0;0;1;0;0;0;0,03;0;0;18;1,79;5,56;0;0;0,5;20;0,3;33,33;0,2;0;0;1,2;66,67;2,49;44;0,1;0,6;0,1;16,74;0,1;0,4;27,31;81,39;9,17;68,48;2,99;90;11,46;90,43;23,82;87,45;2,99;43,33;21,4;20,19;0;0,2;0;0;0;0;0;5,18;71,15;0,4;25;0,2;0;0,1;0,1;4,29;67,44;0;;0;;0;0;0;0;;;0,3;;;0,2;0,2;0;0;0;0
Jonas;;Cuiabá;RB;35;325000;;12;905;0;0,38;0;0,84;19,09;57,81;Brazil;Brazil;direito;181;82;sim;11,64;9,05;58,24;5,17;63,46;0,8;0,98;0,4;5,57;6,89;2,69;5;0,5;0;0;1,79;0;0;0;0,04;0;0;5;0,5;0;0;0;3,08;41,94;0;0;3,08;41,94;0,5;1,09;45,45;2,19;45,45;0,5;0,7;0,2;18,2;1,39;0,4;27,75;74,91;13,43;74,81;2,69;88,89;6,66;68,66;21,68;81,19;3,08;64,52;18,24;25,29;0,08;1,49;0;0;0,2;0;0,8;4,77;70,83;3,38;52,94;0,3;0;0,5;1,39;8,95;77,78;0;;0;;0;0;0;0;;;0,2;;;0,5;0,2;0;1,79;0;0
Aylon;Ituano;Atlético GO;LW, LAMF, CF;30;300000;2022-12-31;12;910;2;1,67;0;1,39;25,62;47,1;Brazil;Brazil;direito;178;70;sim;8,21;7,12;59,72;7,42;45,33;0,2;0,29;0,2;3,76;5,43;1,78;2;0,2;0;0;3,16;0,2;2;0,2;0,17;2;0,2;19;1,88;47,37;10,526;0;1,98;30;1,68;23,53;0,3;66,67;0,2;2,77;46,43;7,52;39,47;3,36;1,58;1,19;17,6;0,69;1,68;27,89;72,34;8,51;62,79;6,82;91,3;7,52;68,42;24,33;77,24;1,68;52,94;16,27;24,26;0,14;0,89;0;0;1,09;36,36;0,3;3,07;70,97;3,26;36,36;1,19;25;1,38;0,59;4,75;79,17;0;;0;;0;0;0;0;;;0;;;0,2;0;0;1,38;0;0
Erick;Al Hadd;Botafogo SP;RAMF, LAMF, LW;29;0;;16;915;0;0,89;0;1,04;31,67;37,27;Brazil;Brazil;direito;183;72;sim;6,2;6,2;52,38;6,2;31,75;0,39;0,57;0,1;2,56;3,71;1,57;2;0,2;0;0;4,52;0;0;0;0,09;0;0;17;1,67;47,06;0;0;2,16;27,27;0,79;25;1,38;28,57;0,39;6,49;46,97;15,74;35,63;2,75;0,98;0,69;13,77;1,87;2,75;19,48;77,78;3,93;67,5;4,33;81,82;5,9;78,33;17,02;84,97;0,59;33,33;16,54;17,15;0,1;1,08;0;0;0,3;33,33;0,39;1,57;93,75;1,08;9,09;0,3;0;0,3;0,59;2,66;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Washington;;Brasil de Pelotas;LDMF, LCMF, RDMF;35;0;;15;915;1;0,97;0;0,03;21,44;50,92;Brazil;Brazil;direito;183;82;sim;12,3;8,75;58,43;5,61;45,61;0,39;0,5;0,69;6,79;8,59;2,95;3;0,3;0;0;0,59;0,1;1;0,1;0,1;1;0,1;5;0,49;20;20;0;0,39;25;0,2;50;0,2;0;0;0,49;40;3,93;42,5;0,69;0,1;0,1;14,75;0,1;1,28;24,98;81,1;7,67;73,08;3,64;86,49;8,07;87,8;23,11;82,98;1,48;66,67;16,07;18,97;0;0,2;0;0;0,2;100;0;2,75;78,57;0,39;25;0,1;0;0,3;0,2;4,13;54,76;0;;0;;0;0;0;0;;;0,1;;;0;0;0;0;0;0
Thiago Ribeiro;Londrina;Red Bull Bragantino;CF, LW, LAMF;36;150000;;20;916;5;2,04;1;1,62;13,66;37,41;Brazil;Brazil;direito;185;74;sim;4,22;4,91;48;2,06;9,52;0,29;0,48;0,2;1,57;2,58;0,79;1;0,1;0;0;4,13;0,49;5;0,49;0,2;0;0;24;2,36;37,5;20,833;0,1;3,34;26,47;1,18;50;2,16;13,64;0,39;3,05;64,52;5,5;39,29;2,85;1,28;0,29;23,29;3,44;0,1;31,74;77,09;5,31;64,81;8,06;92,68;12,18;70,97;25,84;86,31;2,65;48,15;18,6;32,63;0,16;1,47;0;0,1;0,79;50;0,49;3,05;67,74;3,34;41,18;0,49;20;1,18;0,98;4,81;71,43;0;;0;;0;0;0;0;;;0;;;0,59;0,2;0;2,26;0;0
Bruno José;Guarani;Botafogo SP;RAMF, RW, LAMF;24;600000;2024-12-31;18;919;2;2,26;0;0,93;21,94;48,21;Brazil;Brazil;direito;173;69;sim;5,19;5,97;54,1;3,62;45,95;0,2;0,27;0;1,76;2,39;1,18;2;0,2;1;0,1;4,99;0,2;2;0,2;0,22;1;0,1;17;1,66;58,82;11,765;0;2,84;31,03;0,39;0;2,45;36;0,2;5,09;55,77;9,6;47,96;2,94;1,66;1,18;15,96;1,76;1,66;23,41;74,06;4,21;60,47;4,6;87,23;9,11;77,42;19,29;81,22;1,47;60;18,08;21,63;0,09;0,78;0,1;0;0,69;42,86;0,59;1,57;68,75;2,64;55,56;0,59;33,33;0,88;0,78;4,02;78,05;0;;0;;0;0;0;0;;;0,1;;;0,1;0;0;0,1;0;0
Wilson;Coritiba;Coritiba;GK;37;500000;2022-12-31;10;923;1;0,88;0;0;0,78;100;Brazil;Brazil;direito;186;79;sim;1,56;0,2;100;0,2;100;0;0;0;1,37;1,8;0,1;1;0,1;0;0;0,39;0,1;0;0;0,09;0;0;2;0,2;100;50;0;0;0;0;0;0;0;0;0,2;100;0,2;100;0,1;0;0;8,09;0,1;0,1;13,16;88,15;8,68;82,02;0;0;4,49;100;8,19;96,43;4,97;74,51;34,02;46,76;0;0;0;0;0;0;0;0,98;30;0;0;0;0;0;0;4,19;86,05;10;0,98;36;3,51;3;72,22;8,01;0,78;-1,99;-0,194;0;0,88;0,2;;;;0;1;100
Salomão;Dourados Atlético;Oeste;LB;29;0;;11;929;0;0,29;0;0,14;20,83;56,74;Brazil;Brazil;;170;68;sim;11,04;9,01;62,37;2,33;58,33;0,68;0,92;0,1;4,75;6,42;2,13;3;0,29;1;0,1;3,2;0;0;0;0,03;0;0;12;1,16;8,33;0;0;3,49;27,78;3,2;27,27;0,29;33,33;0,1;3,39;60;6,3;52,31;0,29;2,33;1,07;20,34;1,65;1,36;29,74;74,27;10,08;67,31;5,33;89,09;9,88;74,51;23,06;85,71;3,58;43,24;22,09;37,9;0,01;0,29;0;0;0,19;50;0,1;3,49;58,33;2,91;33,33;0,39;0;0,1;0,78;6,2;57,81;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Jonatas Belusso;Juventus Jaraguá;América Mineiro;CF;33;0;;15;930;1;3,32;0;0,44;22,94;35,86;Brazil;Brazil;direito;176;75;sim;3;1,55;50;9,48;26,53;0,29;0,38;0,19;1,94;2,55;1,55;1;0,1;0;0;2,52;0,1;1;0,1;0,32;0;0;33;3,19;30,3;3,03;0;0,77;37,5;0,29;66,67;0,48;20;0,1;2,52;42,31;8,23;47,06;2,32;0,68;0,19;10,65;1,65;3,29;15,58;68,94;4,74;51,02;3,68;97,37;4,74;67,35;13,65;73,05;1,26;38,46;18,81;13,37;0,04;0,48;0;0;0,87;22,22;0,1;2,42;52;1,06;36,36;0,68;14,29;0,19;0,29;2,23;60,87;0;;0;;0;0;0;0;;;0,1;;;0,58;0,39;25;0;1;0
Lucas Costa;Paysandu;Londrina;RCB, LCB;27;0;;10;935;0;0,04;0;0;13,67;59,15;Brazil;Brazil;direito;189;82;sim;7,51;4,81;68;5,29;47,27;0,19;0,23;0,58;4,04;4,86;0,48;2;0,19;1;0,1;0,58;0;0;0;0;0;0;1;0,1;100;0;0;0;0;0;0;0;0;0;0,58;83,33;1,16;66,67;0,39;0,29;0;18,77;0,48;0,48;31,19;82,72;14,73;71,9;1,25;92,31;12,9;94,78;26,66;89,53;4,52;42,55;23,33;39,5;0;0;0;0;0;0;0;3,27;47,06;0,29;33,33;0,19;0;0;0;6,26;64,62;0;;0;;0;0;0;0;;;0,87;;;0;0;0;0;0;0
Silvio;Juazeirense;Londrina;RCB, LCB;33;0;;12;938;0;1,16;0;0;13,91;50,34;Brazil;Brazil;direito;182;78;sim;7;5,85;59,02;4,51;42,55;0,67;0,92;0,1;2,88;3,93;1,92;6;0,58;0;0;0,48;0;0;0;0,11;0;0;3;0,29;66,67;0;0;0;0;0;0;0;0;0;0,58;16,67;1,54;31,25;0,19;0,29;0,29;24,37;0,1;0,38;37,32;84,83;16,12;75,6;1,06;100;17,46;93,41;30,51;92,14;6,81;52,11;24,55;39,31;0;0;0;0;0,29;66,67;0;5,18;59,26;0,29;0;0,29;0;0;0;8,54;69,66;0;;0;;0;0;0;0;;;0,1;;;0;0;0;0;0;0
Matheus Vidotto;Tokyo Verdy;Figueirense;GK;28;225000;2023-01-31;10;938;0;0;0;0;0,58;83,33;Brazil;Brazil, Italy;direito;190;82;sim;1,73;0;0;0,48;100;0;0;0;1,73;2,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;9,88;0;0,29;16,79;92,57;9,12;90,53;0;0;7,2;96;13,05;97,79;3,65;76,32;28,78;46,69;0;0;0;0;0;0;0;0,77;50;0;0;0;0;0;0;2,88;80;15;1,44;42;4,03;2;64,29;11,29;1,08;-3,71;-0,356;0;1,15;0,48;;;;0;0;0
Andrigo;Anyang;Figueirense;AMF, CF, LCMF;27;600000;;19;949;3;3,63;1;0,6;20,2;34,27;Brazil;Brazil;direito;170;70;sim;4,65;5,03;56,6;2,94;12,9;0,38;0,52;0,28;1,42;1,96;1,33;2;0,19;0;0;2,94;0,28;2;0,19;0,34;0;0;25;2,37;36;12;0,09;1,04;27,27;0,57;33,33;0,47;20;0,28;2,75;48,28;9,58;33,66;2,18;0,47;0,47;14,98;1,04;1,8;22;77,16;6,73;64,79;4,55;89,58;6,92;80,82;18,78;82,32;2,28;54,17;18,82;27,2;0,06;1,23;0;0;1,04;45,45;0,28;3,51;56,76;1,8;63,16;1,23;46,15;0,76;0,38;2,66;85,71;0;;0;;0;0;0;0;;;0;;;1,8;0,19;0;2,85;2;50
Felipe Guedes;América RN;Guarani;RCMF, DMF, RDMF;30;0;;12;961;0;0,05;0;0,08;23,23;50,4;Brazil;Brazil, Portugal;direito;177;78;sim;11,61;11,33;54,55;1,5;37,5;0,75;1,08;0,37;4,68;6,76;2,9;6;0,56;0;0;1,4;0;0;0;0;0;0;2;0,19;0;0;0;0,66;28,57;0;0;0,66;28,57;0;2,25;50;6,09;49,23;0,19;0,56;0,28;27,07;0,84;2,25;37,74;86,1;10,11;77,78;6,93;94,59;12,64;88,89;35,03;89,57;2,25;41,67;15,91;27,55;0,01;0,37;0;0;0,37;25;0;4,4;74,47;0,94;30;0,19;0;0,09;0,19;4,87;63,46;0;;0;;0;0;0;0;;;0,37;;;0;0;0;0;0;0
Reinaldo;Athletico Paranaense U23;Criciúma;RAMF, LAMF, LW;20;750000;2023-12-31;22;962;0;1,78;0;0,29;30,69;37,5;Brazil;Brazil;direito;177;73;sim;6,83;6,55;54,29;4,02;30,23;0,19;0,31;0;3,09;5,05;1,4;3;0,28;0;0;4,3;0;0;0;0,17;0;0;18;1,68;27,78;0;0;2,62;10,71;0,47;20;2,15;8,7;0,09;6,64;47,89;16,19;33,53;2,25;2,15;2,43;12,35;1,12;1,87;23,01;73,17;5,52;62,71;5,71;93,44;6,46;72,46;19,74;82,46;0,94;40;17,74;14,17;0,03;0,65;0,09;0;0,75;50;0,19;1,87;55;2,43;30,77;0,75;25;0,65;0,47;2,53;70,37;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Ygor Vinhas;Ponte Preta;Ponte Preta;GK;28;200000;2022-12-31;10;967;0;0;0;0;1,21;69,23;Brazil;Brazil;direito;192;88;sim;0,84;0,09;0;1,02;72,73;0;0;0;0,84;1,15;0;3;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09;100;0;0;0;9,03;0;0,28;16,38;88,64;6,24;74,63;0;0;9,49;98,04;12,66;99,26;3,63;53,85;30,21;52,55;0;0;0;0;0;0;0;1,12;25;0;0;0,09;0;0;0;2,14;69,57;11;1,02;53;4,93;3;79,25;13,22;1,23;2,22;0,207;0;1,68;1,02;;;;0;0;0
Dirceu;Independente SJ U19;Londrina;RCB;33;0;;10;969;0;0,14;0;0,2;13,37;68,75;Brazil;Brazil;direito;191;87;sim;9,94;5,57;70;4,46;77,08;0,56;0,74;0,56;5,48;7,31;0,56;2;0,19;0;0;0,84;0;0;0;0,01;0;0;4;0,37;0;0;0;0,37;75;0,19;100;0,19;50;0;0,84;55,56;1,39;40;0,65;0,74;0,19;19,78;0,65;0,37;37,06;73,68;19,97;64,19;1,49;93,75;13,37;86,81;27,77;84,95;8,92;38,54;26,38;44,36;0,02;0,37;0;0;0,19;50;0,09;7,34;46,84;1,3;21,43;0,56;0;0,19;0,28;10,03;62,96;0;;0;;0;0;0;0;;;0,84;;;0;0;0;0;0;0
Renan Rocha;Manaus;São Bento;GK;34;0;;10;970;0;0;0;0;0,56;83,33;Brazil;Brazil;direito;196;94;sim;1,21;0;0;0,28;100;0;0;0;1,21;1,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19;100;0;0;0;5,01;0,37;0,09;11,97;78,29;7,24;69,23;0;0;4,36;93,62;6,87;94,59;4,92;58,49;36,14;45,62;0;0;0;0;0;0;0;1,58;41,18;0,09;0;0,19;0;0;0;3,99;67,44;13;1,21;36;3,34;2;63,89;11,71;1,09;-1,29;-0,12;0;0,93;0,28;;;;0;0;0
Breno Lopes;Palmeiras;Figueirense;LW, LAMF;26;2000000;2024-12-31;12;972;2;2,86;0;0,5;18,43;52,26;Brazil;Brazil;direito;178;72;sim;3,33;3,33;52,78;2,5;37,04;0,09;0,12;0;1,48;1,94;1,11;0;0;0;0;5,46;0,19;2;0,19;0,26;0;0;38;3,52;39,47;5,263;0;2,96;21,88;2,5;22,22;0,46;20;0,37;5,09;65,45;10,83;57,26;2,41;2,59;1,57;17,69;1,67;2,78;24,72;81,65;4,63;78;6,11;98,48;8,61;72,04;20,83;91,11;1,02;54,55;18,43;28,22;0,05;0,83;0;0;0,19;50;0,28;1,85;85;2,41;26,92;0,28;33,33;0,19;0,56;2,59;71,43;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Guilherme Guedes;Chapecoense;Ponte Preta;LB;23;800000;2022-11-30;12;973;0;0,09;1;1,03;19,42;52,38;Brazil;Brazil;esquerdo;177;70;sim;11,65;8,97;55,67;3,33;52,78;0,92;1,34;0,55;5,73;8,3;1,94;4;0,37;0;0;2,68;0;0;0;0,01;0;0;3;0,28;0;0;0,09;4,9;26,42;4,9;26,42;0;0;0,37;2,4;53,85;3,98;46,51;0,92;2,03;0,65;24,14;2,13;0,83;34,5;73,99;13,13;69,01;4,81;92,31;11,47;66,94;26,27;86,62;4,07;38,64;20,83;38,54;0,1;1,11;0;0;0,18;50;0,46;4,81;65,38;4,35;27,66;0,37;0;0,28;1,29;9,25;77;0;;0;;0;0;0;0;;;0,18;;;0,37;0,09;0;0,46;0;0
Willian Oliveira;Cruzeiro;Botafogo SP;LDMF, LCMF, DMF;29;500000;2022-12-31;14;978;0;0,26;0;0,83;20,98;49,56;Brazil;Brazil;direito;179;71;sim;10,49;8,83;56,25;4,23;45,65;0,46;0,61;0,09;5,06;6,76;2,67;3;0,28;0;0;0,83;0;0;0;0,02;0;0;8;0,74;0;0;0;0,18;0;0,18;0;0;0;0;1,2;53,85;4,14;44,44;0,46;0,09;0;28,25;0,18;1,1;40,95;84,72;11,78;71,88;5,06;98,18;17,02;90,27;36,99;87,56;3,77;60,98;18;26,32;0,08;0,74;0;0;0,37;50;0,09;6,81;83,78;0,92;30;0,55;0;0,18;0;5,89;71,88;0;;0;;0;0;0;0;;;0,46;;;0;0;0;0;0;0
Vitor Carvalho;Gil Vicente;Coritiba;DMF, RCMF, RDMF;24;1500000;2024-06-30;13;980;0;0,22;0;0,03;22,5;51,02;Brazil;Brazil;direito;183;74;sim;12,31;11,3;56,91;4,78;59,62;0,64;0,82;0,28;5,23;6,71;2,76;4;0,37;0;0;0,37;0;0;0;0,02;0;0;4;0,37;0;0;0;0,18;0;0,09;0;0,09;0;0;0,83;44,44;3,12;32,35;0,09;0,83;0,37;22,5;0;0,64;36,18;88,58;11,66;77,17;4,59;96;15,24;96,39;34,26;90,35;1,74;63,16;18,6;27,99;0;0,09;0;0,09;0;0;0;5,14;83,93;0,55;50;0,09;0;0,28;0;6,61;80,56;0;;0;;0;0;0;0;;;0,18;;;0;0;0;0;0;0
